event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,day,month,year,hour,min
260309384,TRUE,10:00.0,14.27062431,45.92050515,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443441.9742,5085473.747,33N,Central European Summer Time,10:00.0,28,5,1993,20,10
260309385,TRUE,00:00.0,14.27159409,45.92028639,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N,Central European Summer Time,00:00.0,29,5,1993,12,0
260309386,TRUE,30:00.0,14.27159409,45.92028639,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N,Central European Summer Time,30:00.0,30,5,1993,12,30
260309387,TRUE,00:00.0,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N,Central European Summer Time,00:00.0,31,5,1993,13,0
260309388,TRUE,30:00.0,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N,Central European Summer Time,30:00.0,1,6,1993,9,30
260309389,TRUE,30:00.0,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N,Central European Summer Time,30:00.0,2,6,1993,9,30
260309390,TRUE,00:00.0,14.27201318,45.91781467,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443546.9427,5085173.838,33N,Central European Summer Time,00:00.0,3,6,1993,9,0
260309391,TRUE,40:00.0,14.27880536,45.9358533,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,444091.7792,5087173.237,33N,Central European Summer Time,40:00.0,4,6,1993,18,40
260309392,TRUE,30:00.0,14.26254353,45.92225285,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442817.1617,5085673.687,33N,Central European Summer Time,30:00.0,6,6,1993,19,30
260309393,TRUE,00:00.0,14.26644359,45.91980356,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443117.0717,5085398.77,33N,Central European Summer Time,00:00.0,7,6,1993,12,0
260309394,TRUE,30:00.0,14.27015456,45.93174938,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443416.9817,5086723.372,33N,Central European Summer Time,30:00.0,9,6,1993,21,30
260309395,TRUE,30:00.0,14.26747216,45.93960527,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443217.0417,5087598.11,33N,Central European Summer Time,30:00.0,22,6,1993,21,30
260309396,TRUE,00:00.0,14.27521829,45.93897983,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443816.8617,5087523.132,33N,Central European Summer Time,00:00.0,23,6,1993,17,0
260309397,TRUE,00:00.0,14.26748993,45.93825572,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443217.0417,5087448.155,33N,Central European Summer Time,00:00.0,24,6,1993,20,0
260309398,TRUE,40:00.0,14.25980744,45.90986318,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442592.2292,5084299.1,33N,Central European Summer Time,40:00.0,14,7,1993,15,40
260309399,TRUE,05:00.0,14.25395331,45.91387413,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442142.3642,5084748.965,33N,Central European Summer Time,05:00.0,15,7,1993,9,5
260309400,TRUE,20:00.0,14.26106048,45.91257064,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442692.1992,5084599.01,33N,Central European Summer Time,20:00.0,17,7,1993,8,20
